year,broodline,district,subdist,strmnmb,Sum_P_AUC,Sum_C_AUC,pink_strm_life,chum_strm_life
2006,Even,223,20,303,69110,5525,11.9,12.6
2006,Even,223,30,322,1373350,61909.5,21.5,12.6
2006,Even,223,10,421,474600,35505,21.5,12.6
2006,Even,223,10,424,62325,18471,21.5,12.6
2006,Even,223,10,425,76525,59150,21.5,12.6
2006,Even,223,10,430,66380,23300,13.7,12.6
2006,Even,223,10,432,442500,91801,21.5,12.6
2006,Even,224,10,450,35382.5,7052.5,13.7,12.6
2006,Even,224,10,451,13441,12150,13.7,12.6
2006,Even,224,10,454,123700,56026.5,21.5,12.6
2006,Even,224,10,455,76320,21150,13.7,12.6
2006,Even,224,10,458,345875,75787,21.5,12.6
2006,Even,224,10,461,40385,4425,14.2,12.6
2006,Even,224,10,469,46852.5,3625,13.7,12.6
2006,Even,224,30,476,161100,10750,21.5,12.6
2006,Even,224,30,479,27115,200,9,12.6
2006,Even,224,40,480,170500,28050,9,12.6
2006,Even,224,40,484,80970,6770,9.6,12.6
2006,Even,224,40,485,145062.5,54709.1,13.7,12.6
2006,Even,224,40,495,41387.5,4715,13.7,12.6
2006,Even,224,40,498,22110,740,13.7,12.6
2006,Even,225,20,504,10165,0,13.7,12.6
2006,Even,225,30,506,13530,200,9.6,12.6
2006,Even,225,30,507,12312.5,0,14.2,12.6
2006,Even,225,30,508,24840,2100,9.6,12.6
2006,Even,225,30,510,9320,509.3,9.6,12.6
2006,Even,225,30,511,21750,2360,14.7,12.6
2006,Even,226,20,601,7032.5,549,11.9,12.6
2006,Even,226,20,603,118130,2944.5,14.2,12.6
2006,Even,226,20,604,18898.75,577.5,13.7,12.6
2006,Even,226,20,608,67275,5388,21.5,12.6
2006,Even,226,20,613,58331.25,14319.5,21.5,12.6
2006,Even,226,20,621,27352.5,1315.5,14.7,12.6
2006,Even,226,20,630,110112.5,5983,21.5,12.6
2006,Even,226,20,632,67134,2344.5,11.9,12.6
2006,Even,226,20,633,59375.5,3860,14.7,12.6
2006,Even,226,20,636,13775,1191,9,12.6
2006,Even,226,50,653,97482.5,9177.5,13.7,12.6
2006,Even,226,40,655,83040,2052,9.6,12.6
2006,Even,226,40,656,24185,2613,14.7,12.6
2006,Even,226,40,663,8497.5,183,14.7,12.6
2006,Even,226,40,666,12381.25,12852.5,13.7,12.6
2006,Even,226,40,673,15450,798,9,12.6
2006,Even,226,40,676,24380,489,9.6,12.6
2006,Even,226,30,681,37345,115,9,12.6
2006,Even,226,30,682,43375,63,9,12.6
2006,Even,226,10,692,35850,200,9,12.6
2006,Even,227,10,702,72520,2322.5,14.2,12.6
2006,Even,227,10,703,20880,3056,14.2,12.6
2006,Even,227,10,707,200615,17080,21.5,12.6
2006,Even,227,10,710,74762.5,5986.5,21.5,12.6
2006,Even,227,10,711,134125,15276,21.5,12.6
2006,Even,227,10,717,61187.5,3331.5,21.5,12.6
2006,Even,227,10,718,14112.5,663,21.5,12.6
2006,Even,227,10,719,21625,571.5,21.5,12.6
2006,Even,227,10,739,451082.25,25630,21.5,12.6
2006,Even,227,10,740,50300,3706.5,21.5,12.6
2006,Even,227,10,741,380650,19830,21.5,12.6
2006,Even,227,20,744,7806.25,2521.5,21.5,12.6
2006,Even,227,20,747,153643.75,26181.5,21.5,12.6
2006,Even,227,20,748,24637.5,303,21.5,12.6
2006,Even,227,20,749,119950,426,21.5,12.6
2006,Even,227,20,752,41817.5,345,13.7,12.6
2006,Even,227,20,758,40532.5,3062,14.2,12.6
2006,Even,227,20,759,21191,440,14.7,12.6
2006,Even,227,20,775,15647.5,313,13.7,12.6
2006,Even,227,20,788,5606.25,172.5,21.5,12.6
2006,Even,228,60,806,193575,18530,21.5,12.6
2006,Even,228,60,810,129200,15397.5,21.5,12.6
2006,Even,228,60,812,544042.5,101325,21.5,12.6
2006,Even,228,60,815,628150,129540,21.5,12.6
2006,Even,228,50,817,104400,11665,21.5,12.6
2006,Even,228,50,818,199425,28576,21.5,12.6
2006,Even,228,50,821,143800,39606,21.5,12.6
2006,Even,228,40,827,104075,8185,21.5,12.6
2006,Even,228,40,828,232000,20145,21.5,12.6
2006,Even,228,40,831,132975,22622.5,21.5,12.6
2006,Even,228,20,835,129350,12245,21.5,12.6
2006,Even,228,20,837,31200,4919,21.5,12.6
2006,Even,228,30,844,75125,7315,21.5,12.6
2006,Even,228,30,847,65550,6305,21.5,12.6
2006,Even,228,30,850,31225,2523,21.5,12.6
2006,Even,228,30,857,28775,543,14.2,12.6
2006,Even,228,30,861,4290,31.5,21.5,12.6
2006,Even,229,10,242,43550,382.5,21.5,12.6
2006,Even,229,10,244,10525,0,21.5,12.6
2007,Odd,221,10,2,891130,190226,15.6,12.6
2007,Odd,221,10,11,132085,1386,11.7,12.6
2007,Odd,221,20,20,21680,471,11.8,12.6
2007,Odd,221,20,23,244850,55330,16,12.6
2007,Odd,221,20,35,298700,71426.5,16,12.6
2007,Odd,221,20,36,392250,74750,16,12.6
2007,Odd,221,30,46,355500,72570,16,12.6
2007,Odd,221,30,48,1299500,336082.5,16,12.6
2007,Odd,221,30,51,477500,188050,16,12.6
2007,Odd,221,30,52,323100,72310,16,12.6
2007,Odd,221,30,56,182950,28042,16,12.6
2007,Odd,221,40,76,123075,20580,16,12.6
2007,Odd,221,40,80,224600,56000,16,12.6
2007,Odd,221,40,85,72300,23230,16,12.6
2007,Odd,221,40,86,70100,41600,16,12.6
2007,Odd,221,40,87,222100,51050,16,12.6
2007,Odd,221,40,88,6155,8100,11.7,12.6
2007,Odd,221,40,89,183800,98610,16,12.6
2007,Odd,221,40,92,13368,1304,6.8,12.6
2007,Odd,221,40,99,78875,11035,10.2,12.6
2007,Odd,221,50,115,81995,1326,11.7,12.6
2007,Odd,221,50,116,59225,14750,11.7,12.6
2007,Odd,221,50,117,109000,66230,16,12.6
2007,Odd,221,50,123,21225,37914,16,12.6
2007,Odd,221,50,127,180350,135120,16,12.6
2007,Odd,221,50,129,114600,26330,16,12.6
2007,Odd,221,50,152,113665,57610,11.7,12.6
2007,Odd,221,50,153,267350,30060,16,12.6
2007,Odd,222,10,214,223300,54600,16,12.6
2007,Odd,222,10,216,76750,16499,16,12.6
2007,Odd,222,10,217,40085,12448,9.7,12.6
2007,Odd,222,10,218,8900,31.5,16,12.6
2007,Odd,222,20,224,13125,206.5,16,12.6
2007,Odd,222,20,229,59700,5259.5,16,12.6
2007,Odd,222,20,233,10120,1921.5,11.7,12.6
2007,Odd,222,20,234,711400,299438,16,12.6
2007,Odd,222,20,257,144387.5,35687.5,16,12.6
2007,Odd,222,20,258,356150,52200,16,12.6
2007,Odd,222,20,263,50025,38075,11.7,12.6
2007,Odd,222,20,264,285150,58915,16,12.6
2007,Odd,222,30,273,28670,2200,10.2,12.6
2007,Odd,222,30,276,32225,6227.5,11.8,12.6
2007,Odd,222,30,277,20110,2030,11.8,12.6
2007,Odd,222,30,279,122600,19085,6.8,12.6
2007,Odd,222,30,282,46250,9634.5,16,12.6
2007,Odd,222,30,289,69400,5275,11.7,12.6
2007,Odd,222,20,12565,101300,24987.5,16,12.6
2007,Odd,223,30,300,2271,0,9.7,12.6
2007,Odd,223,20,303,58650,420,9.7,12.6
2007,Odd,223,30,322,3135000,68350,16,12.6
2007,Odd,223,10,421,164125,26962.5,16,12.6
2007,Odd,223,10,424,33350,9632.5,16,12.6
2007,Odd,223,10,425,70300,9157.5,16,12.6
2007,Odd,223,10,430,60550,18850,16,12.6
2007,Odd,223,10,432,256500,39962.5,16,12.6
2007,Odd,224,10,450,22440,4690,11.8,12.6
2007,Odd,224,10,451,51127.5,8510,11.8,12.6
2007,Odd,224,10,454,120500,19990,16,12.6
2007,Odd,224,10,455,68780,6752.5,11.8,12.6
2007,Odd,224,10,458,137150,30115,16,12.6
2007,Odd,224,10,461,29150,2556.5,10.2,12.6
2007,Odd,224,10,469,80585,8252,11.8,12.6
2007,Odd,224,30,476,99250,8550,16,12.6
2007,Odd,224,30,479,25520,4550,11.7,12.6
2007,Odd,224,40,480,73600,4005,11.7,12.6
2007,Odd,224,40,484,29855,4270,6.8,12.6
2007,Odd,224,40,485,149625,37250,11.8,12.6
2007,Odd,224,40,495,18330,3025,11.8,12.6
2007,Odd,224,40,498,10470,2377.5,11.8,12.6
2007,Odd,225,20,504,8770,0,6.8,12.6
2007,Odd,225,30,506,10100,0,6.8,12.6
2007,Odd,225,30,507,11165,625,10.2,12.6
2007,Odd,225,30,508,26750,155,6.8,12.6
2007,Odd,225,30,510,16030,77.5,6.8,12.6
2007,Odd,225,30,511,18320,195,11.7,12.6
2007,Odd,226,20,601,19230,716.5,9.7,12.6
2007,Odd,226,20,603,92530,3215,10.2,12.6
2007,Odd,226,20,604,33170,683,11.8,12.6
2007,Odd,226,20,608,397830,8271.5,15.6,12.6
2007,Odd,226,20,613,110440,5263,15.6,12.6
2007,Odd,226,20,621,23700,398,11.7,12.6
2007,Odd,226,20,630,208975,6794.5,16,12.6
2007,Odd,226,20,632,68210,2669,9.7,12.6
2007,Odd,226,20,633,101672.5,3786.5,11.7,12.6
2007,Odd,226,20,636,15090,2131.5,11.7,12.6
2007,Odd,226,50,653,48530,2338,11.8,12.6
2007,Odd,226,40,655,44850,839,6.8,12.6
2007,Odd,226,40,656,33072.5,1319,11.7,12.6
2007,Odd,226,40,663,19300,263,11.8,12.6
2007,Odd,226,40,666,19900,7715,11.8,12.6
2007,Odd,226,40,673,44530,1163.5,11.7,12.6
2007,Odd,226,40,676,32450,4019.5,6.8,12.6
2007,Odd,226,30,681,29714,498,6.8,12.6
2007,Odd,226,30,682,67400,1326,11.7,12.6
2007,Odd,226,10,692,6815,0,6.8,12.6
2007,Odd,227,10,702,64380,3630,10.2,12.6
2007,Odd,227,10,703,35695,6600,10.2,12.6
2007,Odd,227,10,707,236530,46240,15.6,12.6
2007,Odd,227,10,710,69165,12165,15.6,12.6
2007,Odd,227,10,711,236250,32010,15.6,12.6
2007,Odd,227,10,717,127320,6859,15.6,12.6
2007,Odd,227,10,718,76760,2211,15.6,12.6
2007,Odd,227,10,719,52890,2257.5,15.6,12.6
2007,Odd,227,10,739,302350,34785,16,12.6
2007,Odd,227,10,740,62800,1336,16,12.6
2007,Odd,227,10,741,380280,42540,15.6,12.6
2007,Odd,227,20,744,36465,476,15.6,12.6
2007,Odd,227,20,747,242450,29285,15.6,12.6
2007,Odd,227,20,748,12877.5,156.5,15.6,12.6
2007,Odd,227,20,749,41170,554.5,15.6,12.6
2007,Odd,227,20,752,42630,649,11.8,12.6
2007,Odd,227,20,758,29880,1244.5,10.2,12.6
2007,Odd,227,20,759,101380,2380,11.7,12.6
2007,Odd,227,20,775,44550,633,11.8,12.6
2007,Odd,227,20,788,20780,463,15.6,12.6
2007,Odd,228,60,806,114350,2131.5,15.6,12.6
2007,Odd,228,60,810,155120,4173,15.6,12.6
2007,Odd,228,60,812,1434150,168210,15.6,12.6
2007,Odd,228,60,815,1540330,294320,15.6,12.6
2007,Odd,228,50,817,221680,4479,15.6,12.6
2007,Odd,228,50,818,346230,13075,15.6,12.6
2007,Odd,228,50,821,358005,42684.5,15.6,12.6
2007,Odd,228,40,827,120470,7679.5,15.6,12.6
2007,Odd,228,40,828,673690,47553,15.6,12.6
2007,Odd,228,40,831,294720,15217,15.6,12.6
2007,Odd,228,20,835,942285,93076,15.6,12.6
2007,Odd,228,20,837,137460,6116.5,15.6,12.6
2007,Odd,228,30,844,235370,35525,15.6,12.6
2007,Odd,228,30,847,194330,6847.5,15.6,12.6
2007,Odd,228,30,850,70200,2550.5,15.6,12.6
2007,Odd,228,30,857,53130,1630.5,10.2,12.6
2007,Odd,228,30,861,84600,640.5,15.6,12.6
2007,Odd,229,10,242,23450,630,16,12.6
2007,Odd,229,10,244,16000,0,16,12.6
2008,Even,221,10,2,51775,22175,21.5,12.6
2008,Even,221,10,11,3120,0,14.7,12.6
2008,Even,221,20,20,3505,94.5,13.7,12.6
2008,Even,221,20,23,27275,7520,21.5,12.6
2008,Even,221,20,35,88125,12620,21.5,12.6
2008,Even,221,20,36,313750,90710,21.5,12.6
2008,Even,221,30,46,62000,2645,21.5,12.6
2008,Even,221,30,48,352200,363950,21.5,12.6
2008,Even,221,30,51,271550,108550,21.5,12.6
2008,Even,221,30,52,120975,23625,21.5,12.6
2008,Even,221,30,56,99650,7800,21.5,12.6
2008,Even,221,40,76,108900,6775,21.5,12.6
2008,Even,221,40,80,75300,6075,21.5,12.6
2008,Even,221,40,85,110700,13420,21.5,12.6
2008,Even,221,40,86,31700,16850,21.5,12.6
2008,Even,221,40,87,160800,95860,21.5,12.6
2008,Even,221,40,88,11600,635,14.7,12.6
2008,Even,221,40,89,98350,29875,21.5,12.6
2008,Even,221,40,92,51500,440,9.6,12.6
2008,Even,221,40,99,137600,32000,14.2,12.6
2008,Even,221,50,115,60950,1130,14.7,12.6
2008,Even,221,50,116,256300,27380,14.7,12.6
2008,Even,221,50,117,213000,35950,21.5,12.6
2008,Even,221,50,123,29700,395,21.5,12.6
2008,Even,221,50,127,80787.5,58900,21.5,12.6
2008,Even,221,50,129,140575,16915,21.5,12.6
2008,Even,221,50,152,69425,12700,14.7,12.6
2008,Even,221,50,153,123400,6075,21.5,12.6
2008,Even,222,10,214,105250,37337.5,21.5,12.6
2008,Even,222,10,216,263250,33200,21.5,12.6
2008,Even,222,10,217,69850,16900,11.9,12.6
2008,Even,222,10,218,1337.5,0,21.5,12.6
2008,Even,222,20,224,13050,152.5,21.5,12.6
2008,Even,222,20,229,181000,6145,21.5,12.6
2008,Even,222,20,233,14650,417.5,14.7,12.6
2008,Even,222,20,234,280000,253847,21.5,12.6
2008,Even,222,20,257,11000,2546,21.5,12.6
2008,Even,222,20,258,504500,100500,21.5,12.6
2008,Even,222,20,263,1938.2,4937.5,14.7,12.6
2008,Even,222,20,264,160465,113400,21.5,12.6
2008,Even,222,30,273,71725,2555,14.2,12.6
2008,Even,222,30,276,91075,10890,13.7,12.6
2008,Even,222,30,277,4325,75,13.7,12.6
2008,Even,222,30,279,214850,23475,9.6,12.6
2008,Even,222,30,282,58650,6825,21.5,12.6
2008,Even,222,30,289,45725,0,14.7,12.6
2008,Even,222,20,12565,74150,11700,21.5,12.6
2008,Even,223,30,300,0,0,14.7,12.6
2008,Even,223,20,303,152050,4975,11.9,12.6
2008,Even,223,30,322,1664850,15000,21.5,12.6
2008,Even,223,10,421,284450,131350,21.5,12.6
2008,Even,223,10,424,101900,68725,21.5,12.6
2008,Even,223,10,425,107700,64700,21.5,12.6
2008,Even,223,10,430,200875,139200,13.7,12.6
2008,Even,223,10,432,319900,180950,21.5,12.6
2008,Even,224,10,450,37550,22250,13.7,12.6
2008,Even,224,10,451,46550,36300,13.7,12.6
2008,Even,224,10,454,242425,100050,21.5,12.6
2008,Even,224,10,455,174650,57545,13.7,12.6
2008,Even,224,10,458,151900,17950,21.5,12.6
2008,Even,224,10,461,56800,3225,14.2,12.6
2008,Even,224,10,469,132287.5,19340,13.7,12.6
2008,Even,224,30,476,139000,47297.5,21.5,12.6
2008,Even,224,30,479,75012.5,3482.5,9,12.6
2008,Even,224,40,480,347250,70525,9,12.6
2008,Even,224,40,484,150050,7080,9.6,12.6
2008,Even,224,40,485,206000,37275,13.7,12.6
2008,Even,224,40,495,38150,1485,13.7,12.6
2008,Even,224,40,498,17125,0,13.7,12.6
2008,Even,225,20,504,78.7,0,13.7,12.6
2008,Even,225,30,506,325,0,9.6,12.6
2008,Even,225,30,507,195,0,14.2,12.6
2008,Even,225,30,508,1637.5,0,9.6,12.6
2008,Even,225,30,510,3200,0,9.6,12.6
2008,Even,225,30,511,325,0,14.7,12.6
2008,Even,226,20,601,11075,270,11.9,12.6
2008,Even,226,20,603,66375,2040,14.2,12.6
2008,Even,226,20,604,20090.25,130,13.7,12.6
2008,Even,226,20,608,155450,5862.5,21.5,12.6
2008,Even,226,20,613,258925,13457,21.5,12.6
2008,Even,226,20,621,33650,336,14.7,12.6
2008,Even,226,20,630,111250,14150,21.5,12.6
2008,Even,226,20,632,7000,165,11.9,12.6
2008,Even,226,20,633,48100,2175,14.7,12.6
2008,Even,226,20,636,5590,165,9,12.6
2008,Even,226,50,653,22400,330,13.7,12.6
2008,Even,226,40,655,5400,165,9.6,12.6
2008,Even,226,40,656,12820.5,1012.5,14.7,12.6
2008,Even,226,40,663,5000,0,14.7,12.6
2008,Even,226,40,666,7100,130,13.7,12.6
2008,Even,226,40,673,1075,0,9,12.6
2008,Even,226,40,676,2850,0,9.6,12.6
2008,Even,226,30,681,19250,40,9,12.6
2008,Even,226,30,682,153425,3675,9,12.6
2008,Even,226,10,692,0,0,9,12.6
2008,Even,227,10,702,16100,329.5,14.2,12.6
2008,Even,227,10,703,19125,1877.5,14.2,12.6
2008,Even,227,10,707,56975,9700,21.5,12.6
2008,Even,227,10,710,75225,947.5,21.5,12.6
2008,Even,227,10,711,89750,4400,21.5,12.6
2008,Even,227,10,717,9875,40,21.5,12.6
2008,Even,227,10,718,4695,70,21.5,12.6
2008,Even,227,10,719,4662.5,70,21.5,12.6
2008,Even,227,10,739,55500,817.5,21.5,12.6
2008,Even,227,10,740,67595,190,21.5,12.6
2008,Even,227,10,741,94021.5,4695,21.5,12.6
2008,Even,227,20,744,34190,128,21.5,12.6
2008,Even,227,20,747,310362.5,28108,21.5,12.6
2008,Even,227,20,748,7970,190,21.5,12.6
2008,Even,227,20,749,43707.5,2785,21.5,12.6
2008,Even,227,20,752,15075,1830,13.7,12.6
2008,Even,227,20,758,14758.8,2082.5,14.2,12.6
2008,Even,227,20,759,23350,2414,14.7,12.6
2008,Even,227,20,775,8130,4516.5,13.7,12.6
2008,Even,227,20,788,108000,30,21.5,12.6
2008,Even,228,60,806,8080,51.5,21.5,12.6
2008,Even,228,60,810,46300,408.5,21.5,12.6
2008,Even,228,60,812,353600,47400,21.5,12.6
2008,Even,228,60,815,319325,119050,21.5,12.6
2008,Even,228,50,817,28887.5,700,21.5,12.6
2008,Even,228,50,818,123100,1072,21.5,12.6
2008,Even,228,50,821,32250,17920,21.5,12.6
2008,Even,228,40,827,92000,1960,21.5,12.6
2008,Even,228,40,828,173375,4635,21.5,12.6
2008,Even,228,40,831,52002.5,2770,21.5,12.6
2008,Even,228,20,835,160675,22270,21.5,12.6
2008,Even,228,20,837,20012.5,671,21.5,12.6
2008,Even,228,30,844,184860,3719,21.5,12.6
2008,Even,228,30,847,89812.5,1345,21.5,12.6
2008,Even,228,30,850,39987.5,363,21.5,12.6
2008,Even,228,30,857,22385,916,14.2,12.6
2008,Even,228,30,861,88025,3335,21.5,12.6
2008,Even,229,10,242,2825,0,21.5,12.6
2008,Even,229,10,244,0,105,21.5,12.6
2009,Odd,221,10,2,348400,50700,15.6,12.6
2009,Odd,221,10,11,87190,440,11.7,12.6
2009,Odd,221,20,20,9101,60,11.8,12.6
2009,Odd,221,20,23,35680,13325,16,12.6
2009,Odd,221,20,35,402200,97100,16,12.6
2009,Odd,221,20,36,1514225,307260,16,12.6
2009,Odd,221,30,46,293725,59820,16,12.6
2009,Odd,221,30,48,1511950,446775,16,12.6
2009,Odd,221,30,51,956925,123850,16,12.6
2009,Odd,221,30,52,508075,44250,16,12.6
2009,Odd,221,30,56,561750,68850,16,12.6
2009,Odd,221,40,76,208050,3300,16,12.6
2009,Odd,221,40,80,440725,13200,16,12.6
2009,Odd,221,40,85,102525,4425,16,12.6
2009,Odd,221,40,86,88500,55600,16,12.6
2009,Odd,221,40,87,267050,151175,16,12.6
2009,Odd,221,40,88,18785,675,11.7,12.6
2009,Odd,221,40,89,514550,70175,16,12.6
2009,Odd,221,40,92,61175,1675,6.8,12.6
2009,Odd,221,40,99,416300,19065,10.2,12.6
2009,Odd,221,50,115,156600,6325,11.7,12.6
2009,Odd,221,50,116,344550,77550,11.7,12.6
2009,Odd,221,50,117,297550,54060,16,12.6
2009,Odd,221,50,123,71400,5585,16,12.6
2009,Odd,221,50,127,239610,66000,16,12.6
2009,Odd,221,50,129,332625,53085,16,12.6
2009,Odd,221,50,152,380125,31575,11.7,12.6
2009,Odd,221,50,153,336600,20975,16,12.6
2009,Odd,222,10,214,325650,49520,16,12.6
2009,Odd,222,10,216,250200,24750,16,12.6
2009,Odd,222,10,217,130750,6670,9.7,12.6
2009,Odd,222,10,218,14887.5,0,16,12.6
2009,Odd,222,20,224,70350,420,16,12.6
2009,Odd,222,20,229,162250,7897.5,16,12.6
2009,Odd,222,20,233,52850,337.5,11.7,12.6
2009,Odd,222,20,234,406475,164050,16,12.6
2009,Odd,222,20,257,8000,2000,16,12.6
2009,Odd,222,20,258,186765,24506,16,12.6
2009,Odd,222,20,263,10495,172.5,11.7,12.6
2009,Odd,222,20,264,256200,68054,16,12.6
2009,Odd,222,30,273,47840,4536.5,10.2,12.6
2009,Odd,222,30,276,50550,1677,11.8,12.6
2009,Odd,222,30,277,9460,174,11.8,12.6
2009,Odd,222,30,279,48250,2540,6.8,12.6
2009,Odd,222,30,282,46350,3210,16,12.6
2009,Odd,222,30,289,91900,3848,11.7,12.6
2009,Odd,222,20,12565,17580,6880,16,12.6
2009,Odd,223,30,300,950,0,9.7,12.6
2009,Odd,223,20,303,42650,1910,9.7,12.6
2009,Odd,223,30,322,1921000,24010,16,12.6
2009,Odd,223,10,421,121125,24760,16,12.6
2009,Odd,223,10,424,15800,2039.5,16,12.6
2009,Odd,223,10,425,35700,5738,16,12.6
2009,Odd,223,10,430,44075,4794.5,16,12.6
2009,Odd,223,10,432,150350,34560,16,12.6
2009,Odd,224,10,450,25340,493,11.8,12.6
2009,Odd,224,10,451,21485,624,11.8,12.6
2009,Odd,224,10,454,78400,21781,16,12.6
2009,Odd,224,10,455,116330,6911,11.8,12.6
2009,Odd,224,10,458,125150,15545,16,12.6
2009,Odd,224,10,461,74080,9913,10.2,12.6
2009,Odd,224,10,469,89605,1739.5,11.8,12.6
2009,Odd,224,30,476,635225,36210,16,12.6
2009,Odd,224,30,479,34015,1359.5,11.7,12.6
2009,Odd,224,40,480,196450,17492.5,11.7,12.6
2009,Odd,224,40,484,67510,4045,6.8,12.6
2009,Odd,224,40,485,210300,76760,11.8,12.6
2009,Odd,224,40,495,55920,2599,11.8,12.6
2009,Odd,224,40,498,44160,2728,11.8,12.6
2009,Odd,225,20,504,3250,0,6.8,12.6
2009,Odd,225,30,506,24200,325,6.8,12.6
2009,Odd,225,30,507,8100,195,10.2,12.6
2009,Odd,225,30,508,26800,210,6.8,12.6
2009,Odd,225,30,510,25960,415,6.8,12.6
2009,Odd,225,30,511,4400,0,11.7,12.6
2009,Odd,226,20,601,70300,3212.5,9.7,12.6
2009,Odd,226,20,603,292150,9420,10.2,12.6
2009,Odd,226,20,604,110000,2162.5,11.8,12.6
2009,Odd,226,20,608,406400,2930,15.6,12.6
2009,Odd,226,20,613,248500,23500,15.6,12.6
2009,Odd,226,20,621,123550,1433,11.7,12.6
2009,Odd,226,20,630,314950,21425,16,12.6
2009,Odd,226,20,632,83225,2610,9.7,12.6
2009,Odd,226,20,633,75970,10110,11.7,12.6
2009,Odd,226,20,636,35375,1647.5,11.7,12.6
2009,Odd,226,50,653,241900,20877.5,11.8,12.6
2009,Odd,226,40,655,132200,14910,6.8,12.6
2009,Odd,226,40,656,117900,6335,11.7,12.6
2009,Odd,226,40,663,47650,2062.5,11.8,12.6
2009,Odd,226,40,666,47490,1417.5,11.8,12.6
2009,Odd,226,40,673,113450,865,11.7,12.6
2009,Odd,226,40,676,44550,1405,6.8,12.6
2009,Odd,226,30,681,102467,2708,6.8,12.6
2009,Odd,226,30,682,166067,2751.5,11.7,12.6
2009,Odd,226,10,692,131100,1782.5,6.8,12.6
2009,Odd,227,10,702,105025,3520,10.2,12.6
2009,Odd,227,10,703,195620,6330,10.2,12.6
2009,Odd,227,10,707,299800,33150,15.6,12.6
2009,Odd,227,10,710,139030,5240,15.6,12.6
2009,Odd,227,10,711,319740,53700,15.6,12.6
2009,Odd,227,10,717,199650,830,15.6,12.6
2009,Odd,227,10,718,106830,782,15.6,12.6
2009,Odd,227,10,719,113750,413,15.6,12.6
2009,Odd,227,10,739,942700,71920,16,12.6
2009,Odd,227,10,740,153150,10460,16,12.6
2009,Odd,227,10,741,793900,72950,15.6,12.6
2009,Odd,227,20,744,123710,2144,15.6,12.6
2009,Odd,227,20,747,427250,60065,15.6,12.6
2009,Odd,227,20,748,57590,3602,15.6,12.6
2009,Odd,227,20,749,175990,3272.5,15.6,12.6
2009,Odd,227,20,752,179330,9703,11.8,12.6
2009,Odd,227,20,758,63440,470,10.2,12.6
2009,Odd,227,20,759,181592.5,12317.5,11.7,12.6
2009,Odd,227,20,775,78509,5615,11.8,12.6
2009,Odd,227,20,788,322840,7565,15.6,12.6
2009,Odd,228,60,806,158980,29550,15.6,12.6
2009,Odd,228,60,810,158500,28250,15.6,12.6
2009,Odd,228,60,812,1617620,353130,15.6,12.6
2009,Odd,228,60,815,2092455,592100,15.6,12.6
2009,Odd,228,50,817,326205,37656.5,15.6,12.6
2009,Odd,228,50,818,580900,34400,15.6,12.6
2009,Odd,228,50,821,118512.5,33350,15.6,12.6
2009,Odd,228,40,827,196990,31200,15.6,12.6
2009,Odd,228,40,828,514360,133100,15.6,12.6
2009,Odd,228,40,831,226390,8480,15.6,12.6
2009,Odd,228,20,835,1369185,235600,15.6,12.6
2009,Odd,228,20,837,289500,24865,15.6,12.6
2009,Odd,228,30,844,239000,7300,15.6,12.6
2009,Odd,228,30,847,146156,7700,15.6,12.6
2009,Odd,228,30,850,35600,235,15.6,12.6
2009,Odd,228,30,857,22002,300,10.2,12.6
2009,Odd,228,30,861,76878,235,15.6,12.6
2009,Odd,229,10,242,5043,0,16,12.6
2009,Odd,229,10,244,0,0,16,12.6
2010,Even,221,10,2,132950,78310,21.5,12.6
2010,Even,221,10,11,1780.5,0,14.7,12.6
2010,Even,221,20,20,2142.5,63,13.7,12.6
2010,Even,221,20,23,8375,7170,21.5,12.6
2010,Even,221,20,35,595500,52750,21.5,12.6
2010,Even,221,20,36,784193.75,213900,21.5,12.6
2010,Even,221,30,46,57125,15330,21.5,12.6
2010,Even,221,30,48,508290,549615,21.5,12.6
2010,Even,221,30,51,277965,78613,21.5,12.6
2010,Even,221,30,52,290750,43650,21.5,12.6
2010,Even,221,30,56,474500,32400,21.5,12.6
2010,Even,221,40,76,177937.5,10605,21.5,12.6
2010,Even,221,40,80,282500,39850,21.5,12.6
2010,Even,221,40,85,188125,10800,21.5,12.6
2010,Even,221,40,86,37550,6840,21.5,12.6
2010,Even,221,40,87,567750,143108,21.5,12.6
2010,Even,221,40,88,20805,121.5,14.7,12.6
2010,Even,221,40,89,473100,48600,21.5,12.6
2010,Even,221,40,92,48600,576,9.6,12.6
2010,Even,221,40,99,524760,65610,14.2,12.6
2010,Even,221,50,115,541500,47265,14.7,12.6
2010,Even,221,50,116,861250,35850,14.7,12.6
2010,Even,221,50,117,480103.75,24750,21.5,12.6
2010,Even,221,50,123,109125,194180,21.5,12.6
2010,Even,221,50,127,245100,27300,21.5,12.6
2010,Even,221,50,129,399315,22294.5,21.5,12.6
2010,Even,221,50,152,120345,6615,14.7,12.6
2010,Even,221,50,153,141921.5,19680,21.5,12.6
2010,Even,222,10,214,282375,16920,21.5,12.6
2010,Even,222,10,216,453450,86200,21.5,12.6
2010,Even,222,10,217,475500,51500,11.9,12.6
2010,Even,222,10,218,6180,3825,21.5,12.6
2010,Even,222,20,224,22800,135,21.5,12.6
2010,Even,222,20,229,295950,18390,21.5,12.6
2010,Even,222,20,233,73837.5,11100,14.7,12.6
2010,Even,222,20,234,446700,189756.3,21.5,12.6
2010,Even,222,20,257,52568.75,6200,21.5,12.6
2010,Even,222,20,258,641183,99750,21.5,12.6
